bin,py_i,py_q,rtl_i,rtl_q,py_mag,rtl_mag,diff_i,diff_q
1011,-30598,6184,-30598,6184,36782,36782,0,0
1012,-30690,5714,-30690,5714,36404,36404,0,0
1013,-30774,5243,-30774,5243,36017,36017,0,0
1014,-30852,4769,-30852,4769,35621,35621,0,0
1015,-30920,4296,-30920,4296,35216,35216,0,0
1016,-30982,3821,-30982,3821,34803,34803,0,0
1017,-31036,3345,-31036,3345,34381,34381,0,0
1018,-31084,2868,-31084,2868,33952,33952,0,0
1019,-31125,2392,-31125,2392,33517,33517,0,0
1020,-31160,1914,-31160,1914,33074,33074,0,0
1021,-31185,1436,-31185,1436,32621,32621,0,0
1022,-31202,957,-31202,957,32159,32159,0,0
1023,-31214,479,-31214,479,31693,31693,0,0
1024,-31217,0,-31217,0,31217,31217,0,0
1025,-31214,-479,-31214,-479,31693,31693,0,0
1026,-31201,-957,-31201,-957,32158,32158,0,0
1027,-31184,-1436,-31184,-1436,32620,32620,0,0
1028,-31158,-1914,-31158,-1914,33072,33072,0,0
1029,-31124,-2392,-31124,-2392,33516,33516,0,0
1030,-31084,-2868,-31084,-2868,33952,33952,0,0
1031,-31036,-3345,-31036,-3345,34381,34381,0,0
1032,-30981,-3821,-30981,-3821,34802,34802,0,0
1033,-30920,-4296,-30920,-4296,35216,35216,0,0
1034,-30851,-4769,-30851,-4769,35620,35620,0,0
1035,-30773,-5243,-30773,-5243,36016,36016,0,0
1036,-30689,-5714,-30689,-5714,36403,36403,0,0
1037,-30598,-6184,-30598,-6184,36782,36782,0,0
1038,-30500,-6652,-30500,-6652,37152,37152,0,0
1039,-30393,-7120,-30393,-7120,37513,37513,0,0
1040,-30281,-7586,-30281,-7586,37867,37867,0,0
1041,-30161,-8048,-30161,-8048,38209,38209,0,0
1042,-30034,-8510,-30034,-8510,38544,38544,0,0
1043,-29899,-8970,-29899,-8970,38869,38869,0,0
1044,-29758,-9427,-29758,-9427,39185,39185,0,0
1045,-29611,-9883,-29611,-9883,39494,39494,0,0
1046,-29456,-10336,-29456,-10336,39792,39792,0,0
1047,-29293,-10786,-29293,-10786,40079,40079,0,0
1048,-29124,-11234,-29124,-11234,40358,40358,0,0
1049,-28949,-11680,-28949,-11680,40629,40629,0,0
1050,-28766,-12122,-28766,-12122,40888,40888,0,0
1051,-28578,-12562,-28578,-12562,41140,41140,0,0
1052,-28381,-12999,-28381,-12999,41380,41380,0,0
1053,-28178,-13433,-28178,-13433,41611,41611,0,0
1054,-27968,-13864,-27968,-13864,41832,41832,0,0
1055,-27752,-14292,-27752,-14292,42044,42044,0,0
1056,-27530,-14715,-27530,-14715,42245,42245,0,0
1057,-27302,-15136,-27302,-15136,42438,42438,0,0
1058,-27066,-15554,-27066,-15554,42620,42620,0,0
1059,-26824,-15966,-26824,-15966,42790,42790,0,0
1060,-26576,-16376,-26576,-16376,42952,42952,0,0
1061,-26322,-16782,-26322,-16782,43104,43104,0,0
1062,-26062,-17182,-26062,-17182,43244,43244,0,0
1063,-25795,-17580,-25795,-17580,43375,43375,0,0
1064,-25522,-17974,-25522,-17974,43496,43496,0,0
1065,-25243,-18364,-25243,-18364,43607,43607,0,0
1066,-24958,-18749,-24958,-18749,43707,43707,0,0
1067,-24668,-19129,-24668,-19129,43797,43797,0,0
1068,-24372,-19506,-24372,-19506,43878,43878,0,0
1069,-24070,-19876,-24070,-19876,43946,43946,0,0
1070,-23762,-20244,-23762,-20244,44006,44006,0,0
1071,-23449,-20606,-23449,-20606,44055,44055,0,0
1072,-23130,-20963,-23130,-20963,44093,44093,0,0
1073,-22805,-21315,-22805,-21315,44120,44120,0,0
1074,-22476,-21664,-22476,-21664,44140,44140,0,0
1075,-22141,-22006,-22141,-22006,44147,44147,0,0
1076,-21802,-22342,-21802,-22342,44144,44144,0,0
1077,-21455,-22675,-21455,-22675,44130,44130,0,0
1078,-21105,-23000,-21105,-23000,44105,44105,0,0
1079,-20750,-23322,-20750,-23322,44072,44072,0,0
1080,-20390,-23638,-20390,-23638,44028,44028,0,0
1081,-20024,-23946,-20024,-23946,43970,43970,0,0
1082,-19655,-24252,-19655,-24252,43907,43907,0,0
1083,-19281,-24550,-19281,-24550,43831,43831,0,0
1084,-18902,-24843,-18902,-24843,43745,43745,0,0
1085,-18519,-25130,-18519,-25130,43649,43649,0,0
1086,-18130,-25411,-18130,-25411,43541,43541,0,0
1087,-17738,-25687,-17738,-25687,43425,43425,0,0
1088,-17342,-25956,-17342,-25956,43298,43298,0,0
1089,-16944,-26218,-16944,-26218,43162,43162,0,0
1090,-16538,-26476,-16538,-26476,43014,43014,0,0
1091,-16130,-26726,-16130,-26726,42856,42856,0,0
1092,-15719,-26970,-15719,-26970,42689,42689,0,0
1093,-15303,-27209,-15303,-27209,42512,42512,0,0
1094,-14884,-27439,-14884,-27439,42323,42323,0,0
1095,-14461,-27664,-14461,-27664,42125,42125,0,0
1096,-14035,-27883,-14035,-27883,41918,41918,0,0
1097,-13606,-28095,-13606,-28095,41701,41701,0,0
1098,-13173,-28300,-13173,-28300,41473,41473,0,0
1099,-12738,-28499,-12738,-28499,41237,41237,0,0
1100,-12298,-28692,-12298,-28692,40990,40990,0,0
1101,-11858,-28877,-11858,-28877,40735,40735,0,0
1102,-11413,-29056,-11413,-29056,40469,40469,0,0
1103,-10966,-29226,-10966,-29226,40192,40192,0,0
1104,-10516,-29392,-10516,-29392,39908,39908,0,0
1105,-10064,-29549,-10064,-29549,39613,39613,0,0
1106,-9610,-29700,-9610,-29700,39310,39310,0,0
1107,-9152,-29844,-9152,-29844,38996,38996,0,0
1108,-8695,-29981,-8695,-29981,38676,38676,0,0
1109,-8233,-30111,-8233,-30111,38344,38344,0,0
1110,-7771,-30234,-7771,-30234,38005,38005,0,0
1111,-7306,-30350,-7306,-30350,37656,37656,0,0
1112,-6840,-30458,-6840,-30458,37298,37298,0,0
1113,-6371,-30559,-6371,-30559,36930,36930,0,0
1114,-5902,-30653,-5902,-30653,36555,36555,0,0
1115,-5430,-30740,-5430,-30740,36170,36170,0,0
1116,-4959,-30820,-4959,-30820,35779,35779,0,0
1117,-4485,-30892,-4485,-30892,35377,35377,0,0
1118,-4012,-30958,-4012,-30958,34970,34970,0,0
1119,-3535,-31016,-3535,-31016,34551,34551,0,0
1120,-3059,-31066,-3059,-31066,34125,34125,0,0
1121,-2583,-31110,-2583,-31110,33693,33693,0,0
1122,-2106,-31145,-2106,-31145,33251,33251,0,0
1123,-1627,-31174,-1627,-31174,32801,32801,0,0
1124,-1148,-31196,-1148,-31196,32344,32344,0,0
1125,-669,-31209,-669,-31209,31878,31878,0,0
1126,-192,-31216,-192,-31216,31408,31408,0,0
1127,288,-31216,288,-31216,31504,31504,0,0
1128,766,-31207,766,-31207,31973,31973,0,0
1129,1245,-31192,1245,-31192,32437,32437,0,0
1130,1723,-31170,1723,-31170,32893,32893,0,0
1131,2202,-31138,2202,-31138,33340,33340,0,0
1132,2678,-31102,2678,-31102,33780,33780,0,0
1133,3155,-31056,3155,-31056,34211,34211,0,0
1134,3632,-31005,3632,-31005,34637,34637,0,0
1135,4107,-30945,4107,-30945,35052,35052,0,0
1136,4580,-30879,4580,-30879,35459,35459,0,0
1137,5053,-30805,5053,-30805,35858,35858,0,0
1138,5526,-30724,5526,-30724,36250,36250,0,0
1139,5996,-30636,5996,-30636,36632,36632,0,0
1140,6466,-30540,6466,-30540,37006,37006,0,0
1141,6934,-30438,6934,-30438,37372,37372,0,0
1142,7400,-30327,7400,-30327,37727,37727,0,0
1143,7864,-30209,7864,-30209,38073,38073,0,0
1144,8326,-30085,8326,-30085,38411,38411,0,0
1145,8786,-29954,8786,-29954,38740,38740,0,0
1146,9246,-29816,9246,-29816,39062,39062,0,0
1147,9702,-29671,9702,-29671,39373,39373,0,0
1148,10156,-29518,10156,-29518,39674,39674,0,0
1149,10607,-29360,10607,-29360,39967,39967,0,0
1150,11056,-29192,11056,-29192,40248,40248,0,0
1151,11502,-29020,11502,-29020,40522,40522,0,0
1152,11946,-28841,11946,-28841,40787,40787,0,0
1153,12388,-28654,12388,-28654,41042,41042,0,0
1154,12826,-28460,12826,-28460,41286,41286,0,0
1155,13260,-28260,13260,-28260,41520,41520,0,0
1156,13693,-28054,13693,-28054,41747,41747,0,0
1157,14120,-27840,14120,-27840,41960,41960,0,0
1158,14546,-27620,14546,-27620,42166,42166,0,0
1159,14968,-27394,14968,-27394,42362,42362,0,0
1160,15388,-27160,15388,-27160,42548,42548,0,0
1161,15802,-26922,15802,-26922,42724,42724,0,0
1162,16213,-26677,16213,-26677,42890,42890,0,0
1163,16620,-26424,16620,-26424,43044,43044,0,0
1164,17024,-26166,17024,-26166,43190,43190,0,0
1165,17422,-25903,17422,-25903,43325,43325,0,0
1166,17818,-25632,17818,-25632,43450,43450,0,0
1167,18210,-25355,18210,-25355,43565,43565,0,0
1168,18597,-25072,18597,-25072,43669,43669,0,0
1169,18978,-24786,18978,-24786,43764,43764,0,0
1170,19356,-24491,19356,-24491,43847,43847,0,0
1171,19730,-24191,19730,-24191,43921,43921,0,0
1172,20098,-23886,20098,-23886,43984,43984,0,0
1173,20462,-23576,20462,-23576,44038,44038,0,0
1174,20822,-23258,20822,-23258,44080,44080,0,0
1175,21176,-22935,21176,-22935,44111,44111,0,0
1176,21526,-22608,21526,-22608,44134,44134,0,0
1177,21870,-22276,21870,-22276,44146,44146,0,0
1178,22208,-21937,22208,-21937,44145,44145,0,0
1179,22542,-21594,22542,-21594,44136,44136,0,0
1180,22871,-21246,22871,-21246,44117,44117,0,0
1181,23196,-20893,23196,-20893,44089,44089,0,0
1182,23512,-20534,23512,-20534,44046,44046,0,0
1183,23825,-20170,23825,-20170,43995,43995,0,0
1184,24130,-19804,24130,-19804,43934,43934,0,0
1185,24432,-19431,24432,-19431,43863,43863,0,0
1186,24728,-19054,24728,-19054,43782,43782,0,0
1187,25018,-18673,25018,-18673,43691,43691,0,0
1188,25300,-18286,25300,-18286,43586,43586,0,0
1189,25578,-17897,25578,-17897,43475,43475,0,0
1190,25849,-17502,25849,-17502,43351,43351,0,0
1191,26114,-17104,26114,-17104,43218,43218,0,0
1192,26374,-16700,26374,-16700,43074,43074,0,0
1193,26627,-16294,26627,-16294,42921,42921,0,0
1194,26874,-15884,26874,-15884,42758,42758,0,0
1195,27114,-15470,27114,-15470,42584,42584,0,0
1196,27348,-15052,27348,-15052,42400,42400,0,0
1197,27576,-14630,27576,-14630,42206,42206,0,0
1198,27796,-14206,27796,-14206,42002,42002,0,0
1199,28012,-13778,28012,-13778,41790,41790,0,0
1200,28220,-13346,28220,-13346,41566,41566,0,0
1201,28421,-12912,28421,-12912,41333,41333,0,0
1202,28616,-12474,28616,-12474,41090,41090,0,0
1203,28804,-12034,28804,-12034,40838,40838,0,0
1204,28984,-11592,28984,-11592,40576,40576,0,0
1205,29160,-11144,29160,-11144,40304,40304,0,0
1206,29327,-10696,29327,-10696,40023,40023,0,0
1207,29488,-10245,29488,-10245,39733,39733,0,0
1208,29640,-9792,29640,-9792,39432,39432,0,0
1209,29788,-9336,29788,-9336,39124,39124,0,0
1210,29928,-8877,29928,-8877,38805,38805,0,0
1211,30060,-8418,30060,-8418,38478,38478,0,0
1212,30186,-7956,30186,-7956,38142,38142,0,0
1213,30304,-7492,30304,-7492,37796,37796,0,0
1214,30416,-7026,30416,-7026,37442,37442,0,0
1215,30520,-6558,30520,-6558,37078,37078,0,0
1216,30618,-6090,30618,-6090,36708,36708,0,0
1217,30707,-5620,30707,-5620,36327,36327,0,0
1218,30790,-5148,30790,-5148,35938,35938,0,0
1219,30864,-4674,30864,-4674,35538,35538,0,0
1220,30932,-4201,30932,-4201,35133,35133,0,0
1221,30994,-3726,30994,-3726,34720,34720,0,0
1222,31048,-3250,31048,-3250,34298,34298,0,0
1223,31093,-2774,31093,-2774,33867,33867,0,0
1224,31132,-2296,31132,-2296,33428,33428,0,0
1225,31164,-1818,31164,-1818,32982,32982,0,0
1226,31190,-1340,31190,-1340,32530,32530,0,0
1227,31205,-862,31205,-862,32067,32067,0,0
1228,31215,-382,31215,-382,31597,31597,0,0
1229,31216,96,31216,96,31312,31312,0,0
1230,31212,574,31212,574,31786,31786,0,0
1231,31198,1054,31198,1054,32252,32252,0,0
1232,31180,1532,31180,1532,32712,32712,0,0
1233,31152,2010,31152,2010,33162,33162,0,0
1234,31116,2488,31116,2488,33604,33604,0,0
1235,31076,2965,31076,2965,34041,34041,0,0
1236,31026,3441,31026,3441,34467,34467,0,0
1237,30970,3918,30970,3918,34888,34888,0,0
1238,30906,4390,30906,4390,35296,35296,0,0
1239,30836,4865,30836,4865,35701,35701,0,0
1240,30758,5338,30758,5338,36096,36096,0,0
1241,30672,5808,30672,5808,36480,36480,0,0
1242,30579,6278,30579,6278,36857,36857,0,0
1243,30480,6746,30480,6746,37226,37226,0,0
1244,30372,7214,30372,7214,37586,37586,0,0
1245,30258,7678,30258,7678,37936,37936,0,0
1246,30137,8142,30137,8142,38279,38279,0,0
1247,30008,8602,30008,8602,38610,38610,0,0
1248,29872,9062,29872,9062,38934,38934,0,0
1249,29730,9519,29730,9519,39249,39249,0,0
1250,29580,9974,29580,9974,39554,39554,0,0
1251,29425,10426,29425,10426,39851,39851,0,0
1252,29261,10877,29261,10877,40138,40138,0,0
1253,29090,11324,29090,11324,40414,40414,0,0
1254,28913,11770,28913,11770,40683,40683,0,0
1255,28730,12211,28730,12211,40941,40941,0,0
1256,28538,12651,28538,12651,41189,41189,0,0
1257,28342,13087,28342,13087,41429,41429,0,0
1258,28138,13520,28138,13520,41658,41658,0,0
1259,27926,13950,27926,13950,41876,41876,0,0
1260,27710,14376,27710,14376,42086,42086,0,0
1261,27486,14800,27486,14800,42286,42286,0,0
1262,27256,15221,27256,15221,42477,42477,0,0
1263,27018,15637,27018,15637,42655,42655,0,0
1264,26776,16048,26776,16048,42824,42824,0,0
1265,26526,16457,26526,16457,42983,42983,0,0
1266,26271,16864,26271,16864,43135,43135,0,0
1267,26009,17264,26009,17264,43273,43273,0,0
1268,25741,17660,25741,17660,43401,43401,0,0
1269,25468,18054,25468,18054,43522,43522,0,0
1270,25188,18442,25188,18442,43630,43630,0,0
1271,24902,18826,24902,18826,43728,43728,0,0
1272,24610,19206,24610,19206,43816,43816,0,0
1273,24312,19582,24312,19582,43894,43894,0,0
1274,24008,19952,24008,19952,43960,43960,0,0
1275,23700,20318,23700,20318,44018,44018,0,0
1276,23386,20680,23386,20680,44066,44066,0,0
1277,23066,21036,23066,21036,44102,44102,0,0
1278,22740,21386,22740,21386,44126,44126,0,0
1279,22410,21734,22410,21734,44144,44144,0,0
1280,22074,22074,22074,22074,44148,44148,0,0
1281,21734,22410,21734,22410,44144,44144,0,0
1282,21386,22740,21386,22740,44126,44126,0,0
1283,21036,23066,21036,23066,44102,44102,0,0
1284,20679,23386,20679,23386,44065,44065,0,0
1285,20318,23700,20318,23700,44018,44018,0,0
1286,19952,24008,19952,24008,43960,43960,0,0
1287,19582,24312,19582,24312,43894,43894,0,0
1288,19206,24610,19206,24610,43816,43816,0,0
1289,18826,24902,18826,24902,43728,43728,0,0
1290,18442,25188,18442,25188,43630,43630,0,0
1291,18054,25468,18054,25468,43522,43522,0,0
1292,17660,25741,17660,25741,43401,43401,0,0
1293,17264,26009,17264,26009,43273,43273,0,0
1294,16864,26271,16864,26271,43135,43135,0,0
1295,16457,26526,16457,26526,42983,42983,0,0
1296,16048,26776,16048,26776,42824,42824,0,0
1297,15636,27018,15636,27018,42654,42654,0,0
1298,15221,27256,15221,27256,42477,42477,0,0
1299,14800,27485,14800,27485,42285,42285,0,0
1300,14376,27710,14376,27710,42086,42086,0,0
1301,13950,27926,13950,27926,41876,41876,0,0
1302,13520,28138,13520,28138,41658,41658,0,0
1303,13087,28342,13087,28342,41429,41429,0,0
1304,12651,28538,12651,28538,41189,41189,0,0
1305,12211,28730,12211,28730,40941,40941,0,0
1306,11770,28913,11770,28913,40683,40683,0,0
1307,11324,29090,11324,29090,40414,40414,0,0
1308,10876,29260,10876,29260,40136,40136,0,0
1309,10426,29425,10426,29425,39851,39851,0,0
1310,9974,29580,9974,29580,39554,39554,0,0
1311,9519,29730,9519,29730,39249,39249,0,0
1312,9062,29872,9062,29872,38934,38934,0,0
1313,8602,30008,8602,30008,38610,38610,0,0
1314,8141,30136,8141,30136,38277,38277,0,0
1315,7678,30258,7678,30258,37936,37936,0,0
1316,7214,30372,7214,30372,37586,37586,0,0
1317,6746,30480,6746,30480,37226,37226,0,0
1318,6278,30579,6278,30579,36857,36857,0,0
1319,5808,30672,5808,30672,36480,36480,0,0
1320,5337,30757,5337,30757,36094,36094,0,0
1321,4865,30836,4865,30836,35701,35701,0,0
1322,4390,30906,4390,30906,35296,35296,0,0
1323,3918,30970,3918,30970,34888,34888,0,0
1324,3441,31026,3441,31026,34467,34467,0,0
1325,2965,31076,2965,31076,34041,34041,0,0
1326,2488,31116,2488,31116,33604,33604,0,0
1327,2010,31152,2010,31152,33162,33162,0,0
1328,1532,31180,1532,31180,32712,32712,0,0
1329,1054,31198,1054,31198,32252,32252,0,0
1330,574,31212,574,31212,31786,31786,0,0
1331,96,31216,96,31216,31312,31312,0,0
1332,-382,31214,-382,31214,31596,31596,0,0
1333,-862,31205,-862,31205,32067,32067,0,0
1334,-1340,31189,-1340,31189,32529,32529,0,0
1335,-1818,31164,-1818,31164,32982,32982,0,0
1336,-2296,31132,-2296,31132,33428,33428,0,0
1337,-2774,31093,-2774,31093,33867,33867,0,0
1338,-3250,31048,-3250,31048,34298,34298,0,0
1339,-3726,30994,-3726,30994,34720,34720,0,0
1340,-4201,30932,-4201,30932,35133,35133,0,0
1341,-4674,30864,-4674,30864,35538,35538,0,0
1342,-5148,30790,-5148,30790,35938,35938,0,0
1343,-5620,30707,-5620,30707,36327,36327,0,0
1344,-6090,30618,-6090,30618,36708,36708,0,0
1345,-6558,30520,-6558,30520,37078,37078,0,0
1346,-7026,30416,-7026,30416,37442,37442,0,0
1347,-7492,30304,-7492,30304,37796,37796,0,0
1348,-7956,30186,-7956,30186,38142,38142,0,0
1349,-8418,30060,-8418,30060,38478,38478,0,0
1350,-8877,29928,-8877,29928,38805,38805,0,0
1351,-9336,29788,-9336,29788,39124,39124,0,0
1352,-9792,29640,-9792,29640,39432,39432,0,0
1353,-10245,29488,-10245,29488,39733,39733,0,0
1354,-10696,29327,-10696,29327,40023,40023,0,0
1355,-11144,29160,-11144,29160,40304,40304,0,0
1356,-11592,28984,-11592,28984,40576,40576,0,0
1357,-12034,28804,-12034,28804,40838,40838,0,0
1358,-12474,28616,-12474,28616,41090,41090,0,0
1359,-12912,28421,-12912,28421,41333,41333,0,0
1360,-13347,28220,-13347,28220,41567,41567,0,0
1361,-13778,28012,-13778,28012,41790,41790,0,0
1362,-14206,27796,-14206,27796,42002,42002,0,0
1363,-14630,27575,-14630,27575,42205,42205,0,0
1364,-15052,27348,-15052,27348,42400,42400,0,0
1365,-15470,27114,-15470,27114,42584,42584,0,0
1366,-15884,26874,-15884,26874,42758,42758,0,0
1367,-16294,26627,-16294,26627,42921,42921,0,0
1368,-16700,26374,-16700,26374,43074,43074,0,0
1369,-17104,26114,-17104,26114,43218,43218,0,0
1370,-17502,25849,-17502,25849,43351,43351,0,0
1371,-17897,25578,-17897,25578,43475,43475,0,0
1372,-18286,25300,-18286,25300,43586,43586,0,0
1373,-18673,25018,-18673,25018,43691,43691,0,0
1374,-19054,24728,-19054,24728,43782,43782,0,0
1375,-19431,24432,-19431,24432,43863,43863,0,0
1376,-19804,24130,-19804,24130,43934,43934,0,0
1377,-20170,23825,-20170,23825,43995,43995,0,0
1378,-20534,23512,-20534,23512,44046,44046,0,0
1379,-20893,23196,-20893,23196,44089,44089,0,0
1380,-21246,22871,-21246,22871,44117,44117,0,0
1381,-21594,22542,-21594,22542,44136,44136,0,0
1382,-21937,22208,-21937,22208,44145,44145,0,0
1383,-22276,21870,-22276,21870,44146,44146,0,0
1384,-22608,21525,-22608,21525,44133,44133,0,0
1385,-22935,21176,-22935,21176,44111,44111,0,0
1386,-23258,20822,-23258,20822,44080,44080,0,0
1387,-23576,20462,-23576,20462,44038,44038,0,0
1388,-23886,20098,-23886,20098,43984,43984,0,0
1389,-24191,19730,-24191,19730,43921,43921,0,0
1390,-24491,19356,-24491,19356,43847,43847,0,0
1391,-24786,18978,-24786,18978,43764,43764,0,0
1392,-25073,18596,-25073,18596,43669,43669,0,0
1393,-25355,18210,-25355,18210,43565,43565,0,0
1394,-25632,17818,-25632,17818,43450,43450,0,0
1395,-25903,17422,-25903,17422,43325,43325,0,0
1396,-26166,17023,-26166,17023,43189,43189,0,0
1397,-26424,16620,-26424,16620,43044,43044,0,0
1398,-26677,16212,-26677,16212,42889,42889,0,0
1399,-26922,15802,-26922,15802,42724,42724,0,0
1400,-27160,15388,-27160,15388,42548,42548,0,0
1401,-27394,14968,-27394,14968,42362,42362,0,0
1402,-27620,14546,-27620,14546,42166,42166,0,0
1403,-27840,14120,-27840,14120,41960,41960,0,0
1404,-28054,13693,-28054,13693,41747,41747,0,0
1405,-28260,13260,-28260,13260,41520,41520,0,0
1406,-28460,12826,-28460,12826,41286,41286,0,0
1407,-28654,12388,-28654,12388,41042,41042,0,0
1408,-28841,11946,-28841,11946,40787,40787,0,0
1409,-29020,11502,-29020,11502,40522,40522,0,0
1410,-29192,11056,-29192,11056,40248,40248,0,0
1411,-29360,10607,-29360,10607,39967,39967,0,0
1412,-29518,10156,-29518,10156,39674,39674,0,0
1413,-29671,9702,-29671,9702,39373,39373,0,0
1414,-29816,9246,-29816,9246,39062,39062,0,0
1415,-29954,8786,-29954,8786,38740,38740,0,0
1416,-30085,8326,-30085,8326,38411,38411,0,0
1417,-30209,7864,-30209,7864,38073,38073,0,0
1418,-30328,7400,-30328,7400,37728,37728,0,0
1419,-30438,6934,-30438,6934,37372,37372,0,0
1420,-30540,6466,-30540,6466,37006,37006,0,0
1421,-30636,5996,-30636,5996,36632,36632,0,0
1422,-30724,5526,-30724,5526,36250,36250,0,0
1423,-30805,5053,-30805,5053,35858,35858,0,0
1424,-30879,4580,-30879,4580,35459,35459,0,0
1425,-30945,4107,-30945,4107,35052,35052,0,0
1426,-31005,3632,-31005,3632,34637,34637,0,0
1427,-31056,3155,-31056,3155,34211,34211,0,0
1428,-31102,2678,-31102,2678,33780,33780,0,0
1429,-31138,2202,-31138,2202,33340,33340,0,0
1430,-31170,1723,-31170,1723,32893,32893,0,0
1431,-31192,1245,-31192,1245,32437,32437,0,0
1432,-31207,766,-31207,766,31973,31973,0,0
1433,-31216,288,-31216,288,31504,31504,0,0
1434,-31216,-192,-31216,-192,31408,31408,0,0
1435,-31209,-669,-31209,-669,31878,31878,0,0
1436,-31196,-1148,-31196,-1148,32344,32344,0,0
1437,-31174,-1627,-31174,-1627,32801,32801,0,0
1438,-31145,-2106,-31145,-2106,33251,33251,0,0
1439,-31110,-2583,-31110,-2583,33693,33693,0,0
1440,-31066,-3059,-31066,-3059,34125,34125,0,0
1441,-31016,-3535,-31016,-3535,34551,34551,0,0
1442,-30958,-4012,-30958,-4012,34970,34970,0,0
1443,-30892,-4485,-30892,-4485,35377,35377,0,0
1444,-30820,-4959,-30820,-4959,35779,35779,0,0
1445,-30740,-5430,-30740,-5430,36170,36170,0,0
1446,-30653,-5902,-30653,-5902,36555,36555,0,0
1447,-30559,-6371,-30559,-6371,36930,36930,0,0
1448,-30458,-6840,-30458,-6840,37298,37298,0,0
1449,-30350,-7306,-30350,-7306,37656,37656,0,0
1450,-30234,-7771,-30234,-7771,38005,38005,0,0
1451,-30111,-8233,-30111,-8233,38344,38344,0,0
1452,-29981,-8695,-29981,-8695,38676,38676,0,0
1453,-29844,-9153,-29844,-9153,38997,38997,0,0
1454,-29700,-9610,-29700,-9610,39310,39310,0,0
1455,-29549,-10064,-29549,-10064,39613,39613,0,0
1456,-29392,-10516,-29392,-10516,39908,39908,0,0
1457,-29226,-10966,-29226,-10966,40192,40192,0,0
1458,-29056,-11413,-29056,-11413,40469,40469,0,0
1459,-28877,-11858,-28877,-11858,40735,40735,0,0
1460,-28692,-12298,-28692,-12298,40990,40990,0,0
1461,-28499,-12738,-28499,-12738,41237,41237,0,0
1462,-28300,-13173,-28300,-13173,41473,41473,0,0
1463,-28095,-13606,-28095,-13606,41701,41701,0,0
1464,-27883,-14035,-27883,-14035,41918,41918,0,0
1465,-27664,-14461,-27664,-14461,42125,42125,0,0
1466,-27439,-14884,-27439,-14884,42323,42323,0,0
1467,-27209,-15303,-27209,-15303,42512,42512,0,0
1468,-26970,-15719,-26970,-15719,42689,42689,0,0
1469,-26726,-16130,-26726,-16130,42856,42856,0,0
1470,-26476,-16538,-26476,-16538,43014,43014,0,0
1471,-26218,-16944,-26218,-16944,43162,43162,0,0
1472,-25956,-17342,-25956,-17342,43298,43298,0,0
1473,-25687,-17738,-25687,-17738,43425,43425,0,0
1474,-25411,-18130,-25411,-18130,43541,43541,0,0
1475,-25130,-18519,-25130,-18519,43649,43649,0,0
1476,-24843,-18902,-24843,-18902,43745,43745,0,0
1477,-24550,-19281,-24550,-19281,43831,43831,0,0
1478,-24252,-19655,-24252,-19655,43907,43907,0,0
1479,-23946,-20024,-23946,-20024,43970,43970,0,0
1480,-23638,-20390,-23638,-20390,44028,44028,0,0
1481,-23322,-20750,-23322,-20750,44072,44072,0,0
1482,-23001,-21106,-23001,-21106,44107,44107,0,0
1483,-22675,-21455,-22675,-21455,44130,44130,0,0
1484,-22342,-21802,-22342,-21802,44144,44144,0,0
1485,-22006,-22141,-22006,-22141,44147,44147,0,0
1486,-21664,-22476,-21664,-22476,44140,44140,0,0
1487,-21315,-22805,-21315,-22805,44120,44120,0,0
1488,-20963,-23130,-20963,-23130,44093,44093,0,0
1489,-20606,-23449,-20606,-23449,44055,44055,0,0
1490,-20244,-23762,-20244,-23762,44006,44006,0,0
1491,-19876,-24070,-19876,-24070,43946,43946,0,0
1492,-19506,-24372,-19506,-24372,43878,43878,0,0
1493,-19129,-24668,-19129,-24668,43797,43797,0,0
1494,-18749,-24958,-18749,-24958,43707,43707,0,0
1495,-18364,-25243,-18364,-25243,43607,43607,0,0
1496,-17974,-25523,-17974,-25523,43497,43497,0,0
1497,-17580,-25795,-17580,-25795,43375,43375,0,0
1498,-17182,-26062,-17182,-26062,43244,43244,0,0
1499,-16782,-26322,-16782,-26322,43104,43104,0,0
1500,-16376,-26576,-16376,-26576,42952,42952,0,0
1501,-15966,-26824,-15966,-26824,42790,42790,0,0
1502,-15554,-27066,-15554,-27066,42620,42620,0,0
1503,-15136,-27302,-15136,-27302,42438,42438,0,0
1504,-14715,-27531,-14715,-27531,42246,42246,0,0
1505,-14292,-27752,-14292,-27752,42044,42044,0,0
1506,-13864,-27968,-13864,-27968,41832,41832,0,0
1507,-13433,-28178,-13433,-28178,41611,41611,0,0
1508,-12999,-28382,-12999,-28382,41381,41381,0,0
1509,-12562,-28578,-12562,-28578,41140,41140,0,0
1510,-12122,-28766,-12122,-28766,40888,40888,0,0
1511,-11680,-28949,-11680,-28949,40629,40629,0,0
1512,-11234,-29124,-11234,-29124,40358,40358,0,0
1513,-10786,-29293,-10786,-29293,40079,40079,0,0
1514,-10336,-29456,-10336,-29456,39792,39792,0,0
1515,-9883,-29611,-9883,-29611,39494,39494,0,0
1516,-9427,-29758,-9427,-29758,39185,39185,0,0
1517,-8970,-29900,-8970,-29900,38870,38870,0,0
1518,-8510,-30034,-8510,-30034,38544,38544,0,0
1519,-8048,-30162,-8048,-30162,38210,38210,0,0
1520,-7586,-30281,-7586,-30281,37867,37867,0,0
1521,-7120,-30393,-7120,-30393,37513,37513,0,0
