range_bin,doppler_bin,out_i,out_q
136,33,-3,-1
136,34,1,0
136,35,-1,-2
136,36,-1,0
136,37,0,-1
136,38,0,-2
136,39,-1,-2
136,40,1,1
136,41,3,1
136,42,-1,0
136,43,1,2
136,44,1,0
136,45,0,1
136,46,0,2
136,47,1,2
137,0,-3,-2
137,1,-2,-2
137,2,0,1
137,3,0,-2
137,4,-2,-1
137,5,2,0
137,6,-1,-1
137,7,1,-3
137,8,1,0
137,9,2,2
137,10,-2,1
137,11,4,2
137,12,0,-1
137,13,-2,0
137,14,-1,3
137,15,3,3
137,16,-2,0
137,17,0,0
137,18,1,-1
137,19,0,0
137,20,-1,0
137,21,0,0
137,22,0,-1
137,23,0,0
137,24,0,0
137,25,0,0
137,26,1,1
137,27,0,0
137,28,-1,0
137,29,0,0
137,30,2,1
137,31,0,0
137,32,0,-1
137,33,-1,0
137,34,0,0
137,35,-2,0
137,36,0,0
137,37,-1,-1
137,38,0,0
137,39,-1,-2
137,40,0,1
137,41,1,0
137,42,0,0
137,43,2,0
137,44,0,0
137,45,1,1
137,46,0,0
137,47,1,2
138,0,-1,-3
138,1,-3,-1
138,2,0,0
138,3,0,-1
138,4,0,0
138,5,0,-1
138,6,0,1
138,7,1,1
138,8,-1,-1
138,9,-1,-1
138,10,0,0
138,11,0,1
138,12,2,0
138,13,0,-1
138,14,0,3
138,15,3,3
138,16,-2,-1
138,17,0,0
138,18,0,-1
138,19,0,-1
138,20,0,1
138,21,0,0
138,22,2,1
138,23,0,1
138,24,-2,-1
138,25,0,0
138,26,0,-1
138,27,0,-1
138,28,0,1
138,29,0,0
138,30,2,1
138,31,0,1
138,32,-3,-2
138,33,1,0
138,34,-3,-2
138,35,1,-2
138,36,-1,0
138,37,1,-1
138,38,0,1
138,39,0,-2
138,40,1,2
138,41,-1,-2
138,42,3,2
138,43,-3,0
138,44,3,0
138,45,-1,3
138,46,0,-1
138,47,2,4
139,0,-1,-1
139,1,0,0
139,2,0,0
139,3,0,-1
139,4,-1,1
139,5,0,0
139,6,2,0
139,7,0,1
139,8,-1,-1
139,9,0,0
139,10,0,0
139,11,0,-1
139,12,-1,1
139,13,0,0
139,14,2,0
139,15,0,1
139,16,0,-2
139,17,0,-1
139,18,-2,-1
139,19,1,-1
139,20,-1,1
139,21,0,-2
139,22,0,0
139,23,-1,2
139,24,0,0
139,25,0,-1
139,26,0,1
139,27,1,-1
139,28,1,1
139,29,0,0
139,30,2,0
139,31,-1,4
139,32,-3,-2
139,33,-1,-3
139,34,0,1
139,35,-1,-2
139,36,0,-2
139,37,-2,2
139,38,0,0
139,39,3,-2
139,40,-1,0
139,41,-1,1
139,42,2,1
139,43,1,0
139,44,0,0
139,45,0,0
139,46,2,2
139,47,1,4
140,0,0,0
140,1,-3,-4
140,2,0,0
140,3,0,0
140,4,0,0
140,5,0,-1
140,6,0,0
140,7,0,0
140,8,0,0
140,9,1,0
140,10,0,0
140,11,0,0
140,12,0,0
140,13,2,1
140,14,0,0
140,15,0,4
140,16,0,-1
140,17,-1,-1
140,18,0,0
140,19,-1,0
140,20,0,1
140,21,1,-1
140,22,0,0
140,23,1,2
140,24,0,-1
140,25,-1,-1
140,26,0,0
140,27,-1,0
140,28,0,1
140,29,1,-1
140,30,0,0
140,31,1,2
140,32,-2,-2
140,33,0,-2
140,34,-4,0
140,35,-1,-2
140,36,0,1
140,37,-1,-2
140,38,1,-1
140,39,-1,0
140,40,2,0
140,41,0,0
140,42,2,0
140,43,1,2
140,44,0,1
140,45,1,0
140,46,1,1
140,47,1,4
141,0,0,-2
141,1,-3,-1
141,2,0,-1
141,3,-2,0
141,4,0,0
141,5,1,-2
141,6,0,-1
141,7,1,2
141,8,0,-2
141,9,1,1
141,10,0,-1
141,11,0,2
141,12,0,0
141,13,1,2
141,14,0,-1
141,15,1,4
141,16,0,-1
141,17,-1,-1
141,18,-1,0
141,19,1,-2
141,20,0,1
141,21,-1,0
141,22,1,0
141,23,-1,1
141,24,0,-1
141,25,1,1
141,26,-1,0
141,27,1,-2
141,28,0,1
141,29,1,0
141,30,1,0
141,31,-1,3
141,32,-1,-2
141,33,-1,-1
141,34,0,-1
141,35,-3,1
141,36,1,-1
141,37,-1,0
141,38,0,-1
141,39,0,1
141,40,-1,0
141,41,1,-1
141,42,0,-1
141,43,1,1
141,44,1,-1
141,45,1,2
141,46,0,-1
141,47,2,5
142,0,-2,-1
142,1,-1,-1
142,2,1,0
142,3,-3,-1
142,4,0,0
142,5,-1,0
142,6,1,0
142,7,0,-1
142,8,-2,1
142,9,1,-1
142,10,1,0
142,11,1,-1
142,12,0,0
142,13,1,2
142,14,1,0
142,15,2,3
142,16,-2,-1
142,17,0,-2
142,18,-2,0
142,19,0,-1
142,20,1,0
142,21,-2,-1
142,22,0,1
142,23,-1,-3
142,24,0,1
142,25,0,2
142,26,2,-2
142,27,0,1
142,28,1,0
142,29,2,1
142,30,0,1
142,31,1,3
142,32,-2,-2
142,33,-1,-2
142,34,0,-1
142,35,-2,0
142,36,1,-2
142,37,-1,3
142,38,0,-1
142,39,-1,-1
142,40,0,0
142,41,1,0
142,42,0,-1
142,43,2,-2
142,44,1,0
142,45,1,3
142,46,0,-1
142,47,1,7
143,0,-3,-2
143,1,0,1
143,2,0,-2
143,3,-2,-1
143,4,2,0
143,5,0,1
143,6,-1,-2
143,7,2,3
143,8,-1,-2
143,9,0,1
143,10,0,0
143,11,-2,-1
143,12,2,0
143,13,0,1
143,14,1,0
143,15,2,3
143,16,-1,0
143,17,0,-1
143,18,0,-1
143,19,0,1
143,20,1,0
143,21,0,-1
143,22,0,1
143,23,0,1
143,24,-1,0
143,25,0,-1
143,26,0,-1
143,27,0,1
143,28,1,0
143,29,0,-1
143,30,0,1
143,31,0,1
143,32,-3,-3
143,33,0,0
143,34,-1,0
143,35,-2,-3
143,36,1,0
143,37,0,2
143,38,-1,-1
143,39,1,-2
143,40,-3,3
143,41,2,-2
143,42,-1,0
143,43,2,1
143,44,1,0
143,45,2,0
143,46,-1,1
143,47,3,4
144,0,-1,-3
144,1,-1,-1
144,2,-2,1
144,3,-1,-5
144,4,0,2
144,5,0,-1
144,6,0,0
144,7,-1,1
144,8,1,-1
144,9,-1,1
144,10,2,-1
144,11,1,-1
144,12,0,2
144,13,2,1
144,14,0,0
144,15,1,5
144,16,0,-1
144,17,-3,-2
144,18,0,1
144,19,1,0
144,20,0,-1
144,21,-2,-1
144,22,0,1
144,23,1,-2
144,24,0,-1
144,25,1,2
144,26,0,1
144,27,1,0
144,28,0,-1
144,29,0,1
144,30,0,1
144,31,1,2
144,32,-2,-3
144,33,0,2
144,34,0,-3
144,35,0,-1
144,36,1,1
144,37,0,0
144,38,-1,-1
144,39,0,3
144,40,0,-3
144,41,0,2
144,42,0,-1
144,43,0,-1
144,44,1,1
144,45,0,0
144,46,1,1
144,47,0,3
145,0,-1,-2
145,1,-3,0
145,2,1,1
145,3,1,-2
145,4,-1,0
145,5,1,0
145,6,1,1
145,7,1,2
145,8,-1,-2
145,9,-3,0
145,10,1,1
145,11,1,-2
145,12,-1,0
145,13,1,0
145,14,1,1
145,15,1,2
145,16,-1,0
145,17,-1,-1
145,18,0,-1
145,19,0,-1
145,20,0,0
145,21,1,1
145,22,-1,-1
145,23,0,1
145,24,1,0
145,25,-1,-1
145,26,0,1
145,27,0,-1
145,28,0,0
145,29,1,1
145,30,1,1
145,31,0,1
145,32,0,-1
145,33,0,0
145,34,-1,0
145,35,-1,-1
145,36,0,0
145,37,0,0
145,38,-1,-1
145,39,0,-1
145,40,0,1
145,41,0,0
145,42,1,0
145,43,1,1
145,44,0,0
145,45,0,0
145,46,1,1
145,47,0,1
146,0,-1,-1
146,1,-3,-1
146,2,0,-1
146,3,-1,-2
146,4,0,0
146,5,0,-1
146,6,0,0
146,7,-1,-2
146,8,-1,1
146,9,3,1
146,10,0,-1
146,11,1,2
146,12,2,0
146,13,0,1
146,14,0,2
146,15,1,2
146,16,-1,-4
146,17,-2,1
146,18,-1,-2
146,19,0,0
146,20,0,-1
146,21,0,0
146,22,-1,1
146,23,2,1
146,24,-1,-2
146,25,-2,1
146,26,1,0
146,27,0,0
146,28,2,-1
146,29,0,2
146,30,1,1
146,31,2,3
146,32,0,-1
146,33,-1,0
146,34,0,0
146,35,-2,0
146,36,0,0
146,37,-1,-1
146,38,0,0
146,39,-1,-2
146,40,0,1
146,41,1,0
146,42,0,0
146,43,2,0
146,44,0,0
146,45,1,1
146,46,0,0
146,47,1,2
147,0,-1,0
147,1,0,-1
147,2,-1,-1
147,3,0,1
147,4,0,-1
147,5,0,-1
147,6,0,-1
147,7,0,1
147,8,1,0
147,9,0,-1
147,10,1,1
147,11,0,1
147,12,0,1
147,13,0,-1
147,14,0,1
147,15,0,1
147,16,-2,0
147,17,0,-1
147,18,0,-1
147,19,-1,-1
147,20,1,0
147,21,0,1
147,22,-1,-1
147,23,1,1
147,24,0,0
147,25,0,-1
147,26,0,1
147,27,-1,-1
147,28,1,0
147,29,0,1
147,30,1,1
147,31,1,1
147,32,-1,0
147,33,-1,-2
147,34,0,1
147,35,0,-1
147,36,-1,1
147,37,-1,-1
147,38,0,0
147,39,0,-3
147,40,-1,2
147,41,1,0
147,42,2,1
147,43,0,-1
147,44,-1,1
147,45,1,-1
147,46,2,2
147,47,0,1
148,0,-4,-1
148,1,1,0
148,2,-1,-1
148,3,0,-1
148,4,0,1
148,5,0,-2
148,6,-1,1
148,7,-1,-2
148,8,0,1
148,9,1,0
148,10,-1,-1
148,11,2,1
148,12,0,-1
148,13,2,2
148,14,-1,1
148,15,3,2
148,16,-1,-1
148,17,-2,-2
148,18,0,0
148,19,1,1
148,20,1,-1
148,21,-2,-1
148,22,0,2
148,23,1,0
148,24,-1,-1
148,25,0,0
148,26,0,0
148,27,1,1
148,28,1,-1
148,29,0,-1
148,30,0,2
148,31,1,2
148,32,-1,-1
148,33,-3,-1
148,34,0,-1
148,35,-2,-2
148,36,1,1
148,37,1,-2
148,38,0,1
148,39,1,0
148,40,-1,-1
148,41,1,1
148,42,0,-1
148,43,0,0
148,44,1,1
148,45,1,2
148,46,0,1
148,47,1,2
149,0,-1,-2
149,1,-1,0
149,2,0,-2
149,3,-1,-1
149,4,-1,1
149,5,1,-1
149,6,-2,0
149,7,1,0
149,8,1,0
149,9,-1,0
149,10,0,2
149,11,-1,-1
149,12,1,1
149,13,1,1
149,14,2,0
149,15,1,2
149,16,-1,-1
149,17,-1,0
149,18,0,-1
149,19,-2,0
149,20,0,0
149,21,-1,-1
149,22,-1,-1
149,23,-1,-2
149,24,1,1
149,25,1,0
149,26,0,1
149,27,2,0
149,28,0,0
149,29,1,1
149,30,1,1
149,31,1,2
149,32,-2,0
149,33,-1,-1
149,34,0,0
149,35,-1,-2
149,36,-1,0
149,37,0,-3
149,38,1,0
149,39,-1,-2
149,40,0,0
149,41,1,1
149,42,2,0
149,43,1,2
149,44,-1,0
149,45,0,3
149,46,1,0
149,47,1,2
150,0,-1,-1
150,1,0,0
150,2,0,0
150,3,0,-1
150,4,-1,1
150,5,0,0
150,6,2,0
150,7,0,1
150,8,-1,-1
150,9,0,0
150,10,0,0
150,11,0,-1
150,12,-1,1
150,13,0,0
150,14,2,0
150,15,0,1
150,16,0,0
150,17,-1,-1
150,18,0,0
150,19,0,0
150,20,0,0
150,21,-1,0
150,22,0,0
150,23,0,-1
150,24,0,0
150,25,1,1
150,26,0,0
150,27,0,0
150,28,0,0
150,29,1,0
150,30,0,0
150,31,0,1
150,32,-1,-1
150,33,0,0
150,34,0,-1
150,35,0,0
150,36,-2,0
150,37,0,-1
150,38,0,0
150,39,0,-1
150,40,-1,1
150,41,0,0
150,42,2,1
150,43,0,0
150,44,0,0
150,45,0,1
150,46,2,0
150,47,0,1
151,0,-2,-2
151,1,-2,0
151,2,0,0
151,3,-3,-3
151,4,-1,1
151,5,-1,-3
151,6,1,0
151,7,0,-2
151,8,0,0
151,9,0,0
151,10,2,0
151,11,1,1
151,12,-1,1
151,13,3,3
151,14,1,0
151,15,2,4
151,16,-1,0
151,17,0,0
151,18,-1,-1
151,19,0,0
151,20,0,-1
151,21,0,0
151,22,0,-1
151,23,0,0
151,24,1,0
151,25,0,0
151,26,1,1
151,27,0,0
151,28,0,1
151,29,0,0
151,30,0,1
151,31,0,0
151,32,0,0
151,33,-2,-1
151,34,0,0
151,35,-1,-1
151,36,0,0
151,37,0,-2
151,38,0,0
151,39,0,-1
151,40,0,0
151,41,2,1
151,42,0,0
151,43,1,1
151,44,0,0
151,45,0,2
151,46,0,0
151,47,0,1
152,0,-1,-1
152,1,-3,-1
152,2,1,0
152,3,-1,-2
152,4,-1,0
152,5,0,-1
152,6,0,-2
152,7,-1,-2
152,8,1,1
152,9,3,1
152,10,-1,0
152,11,1,2
152,12,1,0
152,13,0,1
152,14,0,2
152,15,1,2
152,16,-1,0
152,17,0,0
152,18,0,-1
152,19,0,0
152,20,0,0
152,21,0,0
152,22,-1,-1
152,23,0,0
152,24,1,0
152,25,0,0
152,26,0,1
152,27,0,0
152,28,0,0
152,29,0,0
152,30,1,1
152,31,0,0
152,32,-4,-1
152,33,0,-1
152,34,-1,-1
152,35,-2,-2
152,36,1,0
152,37,-1,-1
152,38,0,-1
152,39,-1,0
152,40,2,-1
152,41,2,1
152,42,-1,1
152,43,2,-2
152,44,1,2
152,45,-1,1
152,46,2,1
152,47,1,4
153,0,-3,-2
153,1,0,0
153,2,-2,-1
153,3,-1,-2
153,4,0,1
153,5,2,-2
153,6,-2,0
153,7,3,0
153,8,-3,0
153,9,2,0
153,10,0,1
153,11,-1,-2
153,12,2,1
153,13,0,2
153,14,0,0
153,15,3,4
153,16,0,-1
153,17,0,0
153,18,-1,0
153,19,0,-1
153,20,0,1
153,21,0,0
153,22,1,0
153,23,0,1
153,24,0,-1
153,25,0,0
153,26,-1,0
153,27,0,-1
153,28,0,1
153,29,0,0
153,30,1,0
153,31,0,1
153,32,-3,0
153,33,-1,-2
153,34,1,0
153,35,-3,-1
153,36,0,-1
153,37,0,0
153,38,1,0
153,39,0,-1
153,40,-1,0
153,41,1,0
153,42,1,0
153,43,1,-1
153,44,0,1
153,45,0,2
153,46,1,0
153,47,2,3
154,0,-1,-3
154,1,-2,1
154,2,1,0
154,3,0,0
154,4,-1,-1
154,5,0,1
154,6,1,0
154,7,2,2
154,8,-1,-3
154,9,-2,1
154,10,1,0
154,11,0,0
154,12,-1,-1
154,13,0,1
154,14,1,0
154,15,2,2
154,16,0,-2
154,17,-1,-1
154,18,0,0
154,19,-2,-2
154,20,1,0
154,21,0,1
154,22,0,0
154,23,0,-1
154,24,0,2
154,25,-1,-1
154,26,0,0
154,27,2,0
154,28,-1,0
154,29,2,1
154,30,0,0
154,31,0,3
154,32,0,-3
154,33,-3,2
154,34,0,-1
154,35,-2,-1
154,36,0,-1
154,37,-1,0
154,38,0,-2
154,39,-1,-2
154,40,0,1
154,41,3,0
154,42,0,-1
154,43,2,3
154,44,0,-1
154,45,1,2
154,46,0,0
154,47,1,4
155,0,-1,-1
155,1,-3,-3
155,2,0,1
155,3,-1,-1
155,4,1,-1
155,5,-1,-2
155,6,0,1
155,7,2,1
155,8,-1,-1
155,9,1,-1
155,10,0,1
155,11,1,1
155,12,1,-1
155,13,-1,2
155,14,0,1
155,15,2,3
155,16,-2,-2
155,17,-1,-1
155,18,0,1
155,19,-1,-5
155,20,0,1
155,21,1,1
155,22,1,0
155,23,-1,2
155,24,0,0
155,25,-1,-1
155,26,0,-1
155,27,-1,-1
155,28,2,1
155,29,1,1
155,30,-1,0
155,31,3,4
155,32,-2,0
155,33,1,-1
155,34,-1,0
155,35,0,-1
155,36,0,0
155,37,1,1
155,38,-1,0
155,39,2,1
155,40,-2,0
155,41,1,-1
155,42,-1,0
155,43,0,-1
155,44,0,0
155,45,1,1
155,46,-1,0
155,47,2,1
156,0,0,-2
156,1,0,1
156,2,0,0
156,3,0,-2
156,4,0,2
156,5,0,-1
156,6,0,0
156,7,0,2
156,8,0,-2
156,9,0,1
156,10,0,0
156,11,0,-2
156,12,0,2
156,13,0,-1
156,14,0,0
156,15,0,2
156,16,0,-1
156,17,-1,0
156,18,0,0
156,19,-1,-1
156,20,0,1
156,21,1,0
156,22,0,0
156,23,1,1
156,24,0,-1
156,25,-1,0
156,26,0,0
156,27,-1,-1
156,28,0,1
156,29,1,0
156,30,0,0
156,31,1,1
156,32,-1,-1
156,33,0,-1
156,34,-2,0
156,35,-1,0
156,36,0,-1
156,37,0,-1
156,38,0,-2
156,39,0,0
156,40,1,1
156,41,0,-1
156,42,2,0
156,43,1,2
156,44,0,1
156,45,0,-1
156,46,0,2
156,47,0,2
157,0,0,-1
157,1,-2,-1
157,2,0,-1
157,3,0,1
157,4,0,-1
157,5,-1,0
157,6,0,-1
157,7,0,-1
157,8,0,-1
157,9,2,3
157,10,0,-1
157,11,0,1
157,12,0,-1
157,13,1,2
157,14,0,-1
157,15,0,3
157,16,-4,-2
157,17,1,0
157,18,-1,0
157,19,-1,-2
157,20,-1,-1
157,21,1,1
157,22,-2,-3
157,23,0,-3
157,24,2,2
157,25,1,0
157,26,-1,0
157,27,3,2
157,28,-1,1
157,29,1,-1
157,30,0,3
157,31,2,3
157,32,-2,0
157,33,-1,-3
157,34,0,0
157,35,-3,0
157,36,1,-1
157,37,0,-1
157,38,0,0
157,39,0,0
157,40,0,0
157,41,1,-1
157,42,0,0
157,43,1,0
157,44,1,1
157,45,0,1
157,46,0,0
157,47,2,4
158,0,-2,-2
158,1,-1,-1
158,2,0,0
158,3,-3,-5
158,4,1,1
158,5,1,1
158,6,-2,-2
158,7,2,1
158,8,0,0
158,9,-1,-1
158,10,0,0
158,11,1,-1
158,12,1,1
158,13,1,1
158,14,2,2
158,15,0,5
158,16,-1,-2
158,17,-1,0
158,18,-2,-1
158,19,-2,-1
158,20,0,0
158,21,-1,-1
158,22,1,-1
158,23,-1,-1
158,24,1,0
158,25,1,0
158,26,0,1
158,27,2,-1
158,28,0,2
158,29,1,1
158,30,1,1
158,31,1,3
158,32,-2,0
158,33,1,0
158,34,0,0
158,35,1,0
158,36,-2,0
158,37,1,0
158,38,0,0
158,39,1,0
158,40,-2,0
158,41,1,0
158,42,0,0
158,43,1,0
158,44,-2,0
158,45,1,0
158,46,0,0
158,47,1,0
159,0,0,-1
159,1,-1,-1
159,2,0,0
159,3,0,0
159,4,-1,0
159,5,0,-1
159,6,0,-1
159,7,-1,0
159,8,0,1
159,9,1,-1
159,10,0,0
159,11,0,2
159,12,1,0
159,13,0,-1
159,14,0,1
159,15,1,2
159,16,-1,-1
159,17,0,1
159,18,0,-2
159,19,0,1
159,20,0,-1
159,21,0,1
159,22,-1,-2
159,23,0,1
159,24,1,-1
159,25,0,1
159,26,0,0
159,27,0,1
159,28,0,-1
159,29,0,1
159,30,1,0
159,31,0,1
159,32,-1,-1
159,33,-1,-1
159,34,0,0
159,35,-3,-1
159,36,1,0
159,37,-1,0
159,38,0,0
159,39,0,-1
159,40,-1,1
159,41,1,-1
159,42,0,0
159,43,1,-1
159,44,1,0
159,45,1,2
159,46,0,0
159,47,2,3
160,0,-1,-1
160,1,-1,-2
160,2,0,-1
160,3,-1,1
160,4,1,-1
160,5,-1,1
160,6,0,-1
160,7,1,2
160,8,-1,-1
160,9,1,0
160,10,0,-1
160,11,-1,1
160,12,1,-1
160,13,1,1
160,14,0,-1
160,15,1,4
160,16,-1,-4
160,17,-1,1
160,18,0,0
160,19,0,-2
160,20,1,0
160,21,-1,1
160,22,0,0
160,23,2,4
160,24,-1,-4
160,25,-1,1
160,26,0,0
160,27,0,-2
160,28,1,0
160,29,-1,1
160,30,0,0
160,31,2,4
160,32,-1,0
160,33,-1,-1
160,34,-1,0
160,35,0,-1
160,36,-1,0
160,37,1,-2
160,38,-1,0
160,39,1,-1
160,40,-1,0
160,41,3,1
160,42,-1,0
160,43,2,1
160,44,-1,0
160,45,1,2
160,46,-1,0
160,47,1,1
161,0,-2,-1
161,1,-1,-2
161,2,-1,-1
161,3,-1,-1
161,4,1,1
161,5,0,-2
161,6,0,1
161,7,0,1
161,8,0,-1
161,9,-1,0
161,10,1,-1
161,11,-1,1
161,12,1,1
161,13,2,0
161,14,0,1
161,15,2,3
161,16,0,-1
161,17,-2,-1
161,18,0,0
161,19,-1,0
161,20,0,0
161,21,-2,-1
161,22,0,0
161,23,-1,-3
161,24,0,1
161,25,2,1
161,26,0,0
161,27,1,0
161,28,0,0
161,29,2,1
161,30,0,0
161,31,1,3
161,32,-1,0
161,33,1,0
161,34,-1,0
161,35,1,0
161,36,-1,0
161,37,1,0
161,38,-1,0
161,39,1,0
161,40,-1,0
161,41,1,0
161,42,-1,0
161,43,1,0
161,44,-1,0
161,45,1,0
161,46,-1,0
161,47,1,0
162,0,-1,-2
162,1,-2,0
162,2,-1,0
162,3,-1,0
162,4,0,-2
162,5,-2,-1
162,6,0,0
162,7,0,-2
162,8,1,0
162,9,0,0
162,10,1,2
162,11,3,0
162,12,0,0
162,13,0,1
162,14,0,2
162,15,2,2
162,16,-2,-2
162,17,-1,-2
162,18,-1,0
162,19,1,-2
162,20,1,-2
162,21,-2,2
162,22,0,0
162,23,0,2
162,24,0,-2
162,25,-1,0
162,26,1,0
162,27,1,0
162,28,1,-2
162,29,0,4
162,30,0,0
162,31,2,4
162,32,-2,-1
162,33,0,-1
162,34,-1,0
162,35,0,-2
162,36,2,1
162,37,-2,0
162,38,1,0
162,39,0,1
162,40,-2,-1
162,41,2,1
162,42,-1,0
162,43,0,-2
162,44,2,1
162,45,0,0
162,46,1,0
162,47,0,3
163,0,-2,-2
163,1,-1,1
163,2,-1,-1
163,3,0,-1
163,4,-2,0
163,5,1,-3
163,6,-1,0
163,7,2,-3
163,8,-2,2
163,9,3,-1
163,10,1,1
163,11,2,1
163,12,-2,0
163,13,1,3
163,14,1,0
163,15,0,3
163,16,-2,-1
163,17,0,0
163,18,1,0
163,19,-1,-1
163,20,-1,0
163,21,0,0
163,22,-1,-2
163,23,0,-1
163,24,0,1
163,25,0,0
163,26,1,0
163,27,1,1
163,28,-1,0
163,29,0,0
163,30,3,2
163,31,0,1
163,32,-1,-1
163,33,-2,-1
163,34,-1,-1
163,35,-1,0
163,36,0,-1
163,37,-2,-1
163,38,0,-1
163,39,-1,-3
163,40,1,1
163,41,2,1
163,42,1,1
163,43,1,0
163,44,0,1
163,45,2,1
163,46,0,1
163,47,1,3
164,0,-1,-1
164,1,-2,0
164,2,1,0
164,3,0,-2
164,4,-1,1
164,5,2,0
164,6,1,0
164,7,0,2
164,8,-1,-1
164,9,-2,0
164,10,1,0
164,11,0,-2
164,12,-1,1
164,13,2,0
164,14,1,0
164,15,0,2
164,16,-1,-1
164,17,0,0
164,18,-1,0
164,19,-1,-1
164,20,0,0
164,21,-1,-2
164,22,0,0
164,23,-2,-2
164,24,1,1
164,25,0,0
164,26,1,0
164,27,1,1
164,28,0,0
164,29,1,2
164,30,0,0
164,31,2,2
164,32,-1,-3
164,33,-2,-1
164,34,0,0
164,35,-2,-2
164,36,0,1
164,37,1,-1
164,38,-1,-3
164,39,0,0
164,40,1,1
164,41,0,-1
164,42,0,0
164,43,0,2
164,44,0,1
164,45,1,-1
164,46,1,3
164,47,2,4
165,0,0,-3
165,1,-1,2
165,2,0,-1
165,3,1,0
165,4,-2,-1
165,5,1,1
165,6,0,-1
165,7,-1,-1
165,8,0,1
165,9,1,0
165,10,0,-1
165,11,-1,2
165,12,2,-1
165,13,-1,1
165,14,0,-1
165,15,1,3
165,16,-2,-1
165,17,-1,0
165,18,1,-2
165,19,0,0
165,20,-2,0
165,21,1,-2
165,22,-1,0
165,23,0,-2
165,24,0,1
165,25,1,0
165,26,1,2
165,27,0,0
165,28,0,0
165,29,-1,2
165,30,3,0
165,31,0,2
165,32,-1,-2
165,33,-2,-1
165,34,0,1
165,35,0,-2
165,36,0,-1
165,37,-1,1
165,38,0,0
165,39,1,0
165,40,-1,0
165,41,0,-1
165,42,0,1
165,43,0,0
165,44,2,-1
165,45,-1,1
165,46,0,2
165,47,3,2
166,0,-3,-1
166,1,0,-1
166,2,-1,1
166,3,2,-1
166,4,-1,0
166,5,-1,-1
166,6,-1,1
166,7,1,-1
166,8,1,-1
166,9,0,1
166,10,-1,1
166,11,2,1
166,12,-1,-2
166,13,1,1
166,14,-1,1
166,15,3,1
166,16,-1,-1
166,17,-3,-1
166,18,0,-1
166,19,-1,-1
166,20,1,0
166,21,-2,-2
166,22,0,1
166,23,1,-3
166,24,-1,1
166,25,3,1
166,26,0,-1
166,27,1,1
166,28,1,0
166,29,2,2
166,30,0,1
166,31,-1,3
166,32,-1,-1
166,33,-2,-2
166,34,0,0
166,35,-2,-2
166,36,-1,-1
166,37,2,0
166,38,0,-1
166,39,-1,-3
166,40,1,1
166,41,2,2
166,42,0,0
166,43,2,2
166,44,1,1
166,45,-2,0
166,46,0,1
166,47,1,3
167,0,0,-1
167,1,-3,-1
167,2,0,1
167,3,0,-1
167,4,0,-1
167,5,-1,-2
167,6,0,1
167,7,1,-1
167,8,0,-1
167,9,1,1
167,10,0,1
167,11,2,1
167,12,0,-1
167,13,-1,2
167,14,0,1
167,15,1,1
167,16,0,-2
167,17,-1,1
167,18,0,-1
167,19,0,0
167,20,-1,-1
167,21,0,1
167,22,0,-2
167,23,-1,0
167,24,0,0
167,25,1,1
167,26,0,-1
167,27,0,2
167,28,1,-1
167,29,0,1
167,30,0,0
167,31,1,2
167,32,-4,0
167,33,0,-3
167,34,-1,0
167,35,-2,-2
167,36,1,-1
167,37,0,-1
167,38,0,0
167,39,-1,-1
167,40,2,0
167,41,0,1
167,42,1,0
167,43,0,0
167,44,1,1
167,45,0,3
167,46,0,0
167,47,3,3
168,0,-1,-3
168,1,0,0
168,2,-1,-1
168,3,-3,0
168,4,0,-1
168,5,0,-1
168,6,-1,0
168,7,0,-5
168,8,1,3
168,9,0,0
168,10,1,1
168,11,3,0
168,12,0,1
168,13,0,1
168,14,1,0
168,15,0,5
168,16,-1,-1
168,17,-1,0
168,18,0,0
168,19,1,0
168,20,0,-1
168,21,-1,0
168,22,-1,0
168,23,1,0
168,24,1,-1
168,25,-1,0
168,26,0,2
168,27,1,0
168,28,0,-1
168,29,-1,0
168,30,1,2
168,31,1,0
168,32,-2,-2
168,33,0,1
168,34,0,-2
168,35,-1,1
168,36,-2,-2
168,37,1,0
168,38,0,-1
168,39,-1,-2
168,40,0,0
168,41,0,1
168,42,2,0
168,43,1,1
168,44,0,0
168,45,-1,2
168,46,2,-1
168,47,1,4
169,0,-1,0
169,1,-1,-2
169,2,-1,0
169,3,0,-2
169,4,0,0
169,5,0,0
169,6,0,0
169,7,-1,0
169,8,1,0
169,9,-1,0
169,10,1,0
169,11,0,0
169,12,0,0
169,13,2,2
169,14,0,0
169,15,1,2
169,16,0,-2
169,17,-1,0
169,18,-1,-1
169,19,-1,-1
169,20,-1,1
169,21,1,-1
169,22,-1,0
169,23,1,0
169,24,0,0
169,25,-1,0
169,26,1,1
169,27,-1,-1
169,28,1,1
169,29,1,1
169,30,1,0
169,31,1,2
169,32,-1,-2
169,33,0,1
169,34,-1,-1
169,35,0,0
169,36,-1,0
169,37,2,1
169,38,-1,-1
169,39,2,2
169,40,-1,-2
169,41,0,1
169,42,-1,-1
169,43,0,0
169,44,-1,0
169,45,2,1
169,46,-1,-1
169,47,2,2
170,0,0,-2
170,1,0,0
170,2,-2,0
170,3,-1,-2
170,4,0,1
170,5,0,0
170,6,0,-1
170,7,0,0
170,8,0,0
170,9,0,0
170,10,0,0
170,11,1,0
170,12,0,1
170,13,0,0
170,14,2,1
170,15,0,2
170,16,-2,0
170,17,-1,-1
170,18,1,0
170,19,-2,0
