bin,py_i,py_q,rtl_i,rtl_q,py_mag,rtl_mag,diff_i,diff_q
410,15,-1,15,-1,16,16,0,0
411,15,-1,15,-1,16,16,0,0
412,15,-1,15,-1,16,16,0,0
413,15,-1,15,-1,16,16,0,0
414,15,-1,15,-1,16,16,0,0
415,15,-1,15,-1,16,16,0,0
416,16,-1,16,-1,17,17,0,0
417,15,-1,15,-1,16,16,0,0
418,15,-1,15,-1,16,16,0,0
419,15,-1,15,-1,16,16,0,0
420,15,0,15,0,15,15,0,0
421,15,-1,15,-1,16,16,0,0
422,15,-1,15,-1,16,16,0,0
423,15,-1,15,-1,16,16,0,0
424,15,-1,15,-1,16,16,0,0
425,15,-1,15,-1,16,16,0,0
426,15,-1,15,-1,16,16,0,0
427,15,-1,15,-1,16,16,0,0
428,15,-1,15,-1,16,16,0,0
429,15,-1,15,-1,16,16,0,0
430,15,-1,15,-1,16,16,0,0
431,15,-1,15,-1,16,16,0,0
432,15,-1,15,-1,16,16,0,0
433,15,-1,15,-1,16,16,0,0
434,15,-1,15,-1,16,16,0,0
435,15,-1,15,-1,16,16,0,0
436,15,-1,15,-1,16,16,0,0
437,15,-1,15,-1,16,16,0,0
438,15,-1,15,-1,16,16,0,0
439,15,-1,15,-1,16,16,0,0
440,15,-1,15,-1,16,16,0,0
441,15,-1,15,-1,16,16,0,0
442,15,-1,15,-1,16,16,0,0
443,15,-1,15,-1,16,16,0,0
444,15,-1,15,-1,16,16,0,0
445,15,-1,15,-1,16,16,0,0
446,15,-1,15,-1,16,16,0,0
447,15,-1,15,-1,16,16,0,0
448,15,-1,15,-1,16,16,0,0
449,15,-1,15,-1,16,16,0,0
450,15,-1,15,-1,16,16,0,0
451,15,-1,15,-1,16,16,0,0
452,15,-1,15,-1,16,16,0,0
453,15,-1,15,-1,16,16,0,0
454,15,-1,15,-1,16,16,0,0
455,15,-1,15,-1,16,16,0,0
456,15,-1,15,-1,16,16,0,0
457,15,-1,15,-1,16,16,0,0
458,15,-1,15,-1,16,16,0,0
459,15,-1,15,-1,16,16,0,0
460,15,-1,15,-1,16,16,0,0
461,15,-1,15,-1,16,16,0,0
462,15,-1,15,-1,16,16,0,0
463,15,-1,15,-1,16,16,0,0
464,15,-1,15,-1,16,16,0,0
465,15,-1,15,-1,16,16,0,0
466,15,-1,15,-1,16,16,0,0
467,15,-1,15,-1,16,16,0,0
468,15,-1,15,-1,16,16,0,0
469,15,-1,15,-1,16,16,0,0
470,15,-1,15,-1,16,16,0,0
471,15,-1,15,-1,16,16,0,0
472,15,-1,15,-1,16,16,0,0
473,15,-1,15,-1,16,16,0,0
474,15,-1,15,-1,16,16,0,0
475,15,-1,15,-1,16,16,0,0
476,15,-1,15,-1,16,16,0,0
477,15,-1,15,-1,16,16,0,0
478,15,-1,15,-1,16,16,0,0
479,15,-1,15,-1,16,16,0,0
480,15,-1,15,-1,16,16,0,0
481,15,-1,15,-1,16,16,0,0
482,15,-1,15,-1,16,16,0,0
483,15,-1,15,-1,16,16,0,0
484,15,-1,15,-1,16,16,0,0
485,15,-1,15,-1,16,16,0,0
486,15,-1,15,-1,16,16,0,0
487,15,-1,15,-1,16,16,0,0
488,15,-1,15,-1,16,16,0,0
489,15,-1,15,-1,16,16,0,0
490,15,-1,15,-1,16,16,0,0
491,15,-1,15,-1,16,16,0,0
492,15,-1,15,-1,16,16,0,0
493,15,-1,15,-1,16,16,0,0
494,15,-1,15,-1,16,16,0,0
495,15,-1,15,-1,16,16,0,0
496,15,-1,15,-1,16,16,0,0
497,15,-1,15,-1,16,16,0,0
498,15,-1,15,-1,16,16,0,0
499,15,-1,15,-1,16,16,0,0
500,15,-1,15,-1,16,16,0,0
501,15,-1,15,-1,16,16,0,0
502,15,-1,15,-1,16,16,0,0
503,15,-1,15,-1,16,16,0,0
504,15,-1,15,-1,16,16,0,0
505,15,-1,15,-1,16,16,0,0
506,15,-1,15,-1,16,16,0,0
507,15,-1,15,-1,16,16,0,0
508,15,-1,15,-1,16,16,0,0
509,15,-1,15,-1,16,16,0,0
510,15,-1,15,-1,16,16,0,0
511,15,-1,15,-1,16,16,0,0
512,15,-1,15,-1,16,16,0,0
513,15,-1,15,-1,16,16,0,0
514,15,-1,15,-1,16,16,0,0
515,15,-1,15,-1,16,16,0,0
516,15,-1,15,-1,16,16,0,0
517,15,0,15,0,15,15,0,0
518,15,-1,15,-1,16,16,0,0
519,15,-1,15,-1,16,16,0,0
520,15,-1,15,-1,16,16,0,0
521,15,0,15,0,15,15,0,0
522,15,-1,15,-1,16,16,0,0
523,15,-1,15,-1,16,16,0,0
524,15,-1,15,-1,16,16,0,0
525,15,-1,15,-1,16,16,0,0
526,15,-1,15,-1,16,16,0,0
527,15,-1,15,-1,16,16,0,0
528,15,-1,15,-1,16,16,0,0
529,15,-1,15,-1,16,16,0,0
530,15,-1,15,-1,16,16,0,0
531,15,-1,15,-1,16,16,0,0
532,15,-1,15,-1,16,16,0,0
533,15,-1,15,-1,16,16,0,0
534,15,-1,15,-1,16,16,0,0
535,15,-1,15,-1,16,16,0,0
536,15,-1,15,-1,16,16,0,0
537,15,-1,15,-1,16,16,0,0
538,15,-1,15,-1,16,16,0,0
539,15,-1,15,-1,16,16,0,0
540,15,-1,15,-1,16,16,0,0
541,15,0,15,0,15,15,0,0
542,15,-1,15,-1,16,16,0,0
543,15,-1,15,-1,16,16,0,0
544,15,-1,15,-1,16,16,0,0
545,15,-1,15,-1,16,16,0,0
546,15,-1,15,-1,16,16,0,0
547,15,-1,15,-1,16,16,0,0
548,15,-1,15,-1,16,16,0,0
549,15,0,15,0,15,15,0,0
550,15,-1,15,-1,16,16,0,0
551,15,-1,15,-1,16,16,0,0
552,15,-1,15,-1,16,16,0,0
553,15,-1,15,-1,16,16,0,0
554,15,-1,15,-1,16,16,0,0
555,15,-1,15,-1,16,16,0,0
556,15,-1,15,-1,16,16,0,0
557,15,-1,15,-1,16,16,0,0
558,15,-1,15,-1,16,16,0,0
559,15,-1,15,-1,16,16,0,0
560,15,-1,15,-1,16,16,0,0
561,15,-1,15,-1,16,16,0,0
562,15,-1,15,-1,16,16,0,0
563,15,-1,15,-1,16,16,0,0
564,15,-1,15,-1,16,16,0,0
565,15,0,15,0,15,15,0,0
566,15,-1,15,-1,16,16,0,0
567,15,-1,15,-1,16,16,0,0
568,15,-1,15,-1,16,16,0,0
569,15,-1,15,-1,16,16,0,0
570,15,-1,15,-1,16,16,0,0
571,15,-1,15,-1,16,16,0,0
572,15,-1,15,-1,16,16,0,0
573,15,-1,15,-1,16,16,0,0
574,15,-1,15,-1,16,16,0,0
575,15,-1,15,-1,16,16,0,0
576,15,-1,15,-1,16,16,0,0
577,15,-1,15,-1,16,16,0,0
578,15,-1,15,-1,16,16,0,0
579,15,-1,15,-1,16,16,0,0
580,15,-1,15,-1,16,16,0,0
581,15,-1,15,-1,16,16,0,0
582,15,-1,15,-1,16,16,0,0
583,15,-1,15,-1,16,16,0,0
584,15,-1,15,-1,16,16,0,0
585,15,-1,15,-1,16,16,0,0
586,15,-1,15,-1,16,16,0,0
587,15,-1,15,-1,16,16,0,0
588,15,-1,15,-1,16,16,0,0
589,15,-1,15,-1,16,16,0,0
590,15,-1,15,-1,16,16,0,0
591,15,-1,15,-1,16,16,0,0
592,15,-1,15,-1,16,16,0,0
593,15,-1,15,-1,16,16,0,0
594,15,-1,15,-1,16,16,0,0
595,15,-1,15,-1,16,16,0,0
596,15,-1,15,-1,16,16,0,0
597,15,-1,15,-1,16,16,0,0
598,15,-1,15,-1,16,16,0,0
599,15,-1,15,-1,16,16,0,0
600,15,-1,15,-1,16,16,0,0
601,15,-1,15,-1,16,16,0,0
602,15,-1,15,-1,16,16,0,0
603,15,-1,15,-1,16,16,0,0
604,15,-1,15,-1,16,16,0,0
605,15,-1,15,-1,16,16,0,0
606,15,-1,15,-1,16,16,0,0
607,15,-1,15,-1,16,16,0,0
608,15,-1,15,-1,16,16,0,0
609,15,-1,15,-1,16,16,0,0
610,15,-1,15,-1,16,16,0,0
611,15,-1,15,-1,16,16,0,0
612,15,-1,15,-1,16,16,0,0
613,15,-1,15,-1,16,16,0,0
614,15,-1,15,-1,16,16,0,0
615,15,-1,15,-1,16,16,0,0
616,15,-1,15,-1,16,16,0,0
617,15,-1,15,-1,16,16,0,0
618,15,-1,15,-1,16,16,0,0
619,15,-1,15,-1,16,16,0,0
620,15,-1,15,-1,16,16,0,0
621,15,-1,15,-1,16,16,0,0
622,15,-1,15,-1,16,16,0,0
623,15,-1,15,-1,16,16,0,0
624,15,-1,15,-1,16,16,0,0
625,15,-1,15,-1,16,16,0,0
626,15,-1,15,-1,16,16,0,0
627,15,-1,15,-1,16,16,0,0
628,15,-1,15,-1,16,16,0,0
629,15,-1,15,-1,16,16,0,0
630,15,-1,15,-1,16,16,0,0
631,15,-1,15,-1,16,16,0,0
632,15,-1,15,-1,16,16,0,0
633,15,-1,15,-1,16,16,0,0
634,15,-1,15,-1,16,16,0,0
635,15,-1,15,-1,16,16,0,0
636,15,-1,15,-1,16,16,0,0
637,15,-1,15,-1,16,16,0,0
638,15,-1,15,-1,16,16,0,0
639,15,-1,15,-1,16,16,0,0
640,15,-1,15,-1,16,16,0,0
641,15,-1,15,-1,16,16,0,0
642,15,-1,15,-1,16,16,0,0
643,15,-1,15,-1,16,16,0,0
644,15,-1,15,-1,16,16,0,0
645,15,-1,15,-1,16,16,0,0
646,15,-1,15,-1,16,16,0,0
647,15,-1,15,-1,16,16,0,0
648,15,-1,15,-1,16,16,0,0
649,15,-1,15,-1,16,16,0,0
650,15,-1,15,-1,16,16,0,0
651,15,-1,15,-1,16,16,0,0
652,15,-1,15,-1,16,16,0,0
653,15,-1,15,-1,16,16,0,0
654,15,-1,15,-1,16,16,0,0
655,15,-1,15,-1,16,16,0,0
656,15,-1,15,-1,16,16,0,0
657,15,-1,15,-1,16,16,0,0
658,15,-1,15,-1,16,16,0,0
659,15,-1,15,-1,16,16,0,0
660,15,-1,15,-1,16,16,0,0
661,15,-1,15,-1,16,16,0,0
662,15,-1,15,-1,16,16,0,0
663,15,-1,15,-1,16,16,0,0
664,15,-1,15,-1,16,16,0,0
665,15,-1,15,-1,16,16,0,0
666,15,-1,15,-1,16,16,0,0
667,15,-1,15,-1,16,16,0,0
668,15,-1,15,-1,16,16,0,0
669,15,-1,15,-1,16,16,0,0
670,15,-1,15,-1,16,16,0,0
671,15,-1,15,-1,16,16,0,0
672,15,-1,15,-1,16,16,0,0
673,15,-1,15,-1,16,16,0,0
674,15,-1,15,-1,16,16,0,0
